iter	RMSE
5715	0.05954176007
5716	0.05953454731
5717	0.05952771952
5718	0.05952309344
5719	0.05952113533
5720	0.05951402721
5721	0.05950821022
5722	0.05950206987
5723	0.05949514925
5724	0.05949295267
5725	0.05948634112
5726	0.0594806399
5727	0.05947564597
5728	0.05946738602
5729	0.05946039206
5730	0.05945437584
5731	0.05945328922
5732	0.05945044784
5733	0.05944396981
5734	0.05943608364
5735	0.05943460455
5736	0.05942880196
5737	0.05942249373
5738	0.05941754238
5739	0.05941286057
5740	0.05940589648
5741	0.05939960143
5742	0.05939582895
5743	0.05939013129
5744	0.05938185604
5745	0.05937584988
5746	0.05936938434
5747	0.05936589074
5748	0.05936122511
5749	0.05935595012
5750	0.05935131133
5751	0.05934533074
5752	0.05933847225
5753	0.05933262885
5754	0.05932991637
5755	0.05932845697
5756	0.0593258546
5757	0.05931936204
5758	0.05931489298
5759	0.05931206415
5760	0.05930901613
5761	0.05930577331
5762	0.05930068224
5763	0.05929468405
5764	0.05928740274
5765	0.05927948261
5766	0.05927459294
5767	0.05926770404
5768	0.0592616472
5769	0.05925435243
5770	0.05924828866
5771	0.05924246827
5772	0.05923649794
5773	0.05923280212
5774	0.05922959794
5775	0.05922203695
5776	0.05921570934
5777	0.05921100376
5778	0.05920438877
5779	0.05919821576
5780	0.05919292089
5781	0.05918683935
5782	0.05918223164
5783	0.05917855158
5784	0.05917206443
5785	0.05916757947
5786	0.05916651494
5787	0.05916300906
5788	0.0591567559
5789	0.05914991341
5790	0.05914395783
5791	0.05913874643
5792	0.05913220563
5793	0.05912462442
5794	0.0591218435
5795	0.05911392432
5796	0.05910747447
5797	0.05910316115
5798	0.0590965624
5799	0.05909550098
5800	0.05908893776
5801	0.05908744981
5802	0.05907950475
5803	0.05907476202
5804	0.05906972867
5805	0.05906596766
5806	0.05905902658
5807	0.05905654628
5808	0.05905027388
5809	0.05904542259
5810	0.05904052384
5811	0.05903510113
5812	0.05902740673
5813	0.0590212102
5814	0.05901519356
5815	0.05901187
5816	0.05900510377
5817	0.0590010877
5818	0.0589963776
5819	0.0589878606
5820	0.05897920372
5821	0.0589703779
5822	0.05896758664
5823	0.05896259015
5824	0.05895979871
5825	0.05895477087
5826	0.05894717844
5827	0.0589404153
5828	0.05893238094
5829	0.05892780855
5830	0.05892260438
5831	0.05891714145
5832	0.05891206512
5833	0.05890587819
5834	0.0589002338
5835	0.05889556179
5836	0.05888765875
5837	0.05888115141
5838	0.05887696517
5839	0.05887255931
5840	0.05886636809
5841	0.05886233049
5842	0.05885613054
5843	0.05884880535
5844	0.0588456625
5845	0.05883936431
5846	0.05883498736
5847	0.05883096559
5848	0.05882401935
5849	0.05881576124
5850	0.05881137519
5851	0.05880519558
5852	0.05879909853
5853	0.05879314569
5854	0.05878923306
5855	0.05878471858
5856	0.05877807621
5857	0.05877320239
5858	0.05876999374
5859	0.05876495284
5860	0.05875490282
5861	0.05875107298
5862	0.05874401986
5863	0.05873813537
5864	0.05873091746
5865	0.05872386571
5866	0.05872240122
5867	0.05871574523
5868	0.05871004667
5869	0.05870423267
5870	0.05869797418
5871	0.05869346515
5872	0.05868861965
5873	0.05868137013
5874	0.05867462837
5875	0.05866806503
5876	0.0586644381
5877	0.05865964642
5878	0.05865637633
5879	0.05864898382
5880	0.05864472699
5881	0.05863662888
5882	0.05863234555
5883	0.05862575702
5884	0.05862116387
5885	0.05861538003
5886	0.05861218996
5887	0.05860656524
5888	0.05860105997
5889	0.05859467579
5890	0.05859026123
5891	0.05858226376
5892	0.05857712208
5893	0.05857164762
5894	0.05856774479
5895	0.0585597492
5896	0.05855474235
5897	0.05855093429
5898	0.05854660004
5899	0.05854132877
5900	0.05853356089
5901	0.05852714287
5902	0.05852608714
5903	0.05852190601
5904	0.05851575726
5905	0.05850870052
5906	0.05850413324
5907	0.05849874809
5908	0.05849206463
5909	0.05848532368
5910	0.05848096417
5911	0.0584770961
5912	0.05847103242
5913	0.05846456759
5914	0.05846057476
5915	0.05845446297
5916	0.05844904198
5917	0.05844766241
5918	0.05844449165
5919	0.0584379242
5920	0.05843261866
5921	0.0584312707
5922	0.05842554098
5923	0.0584183715
5924	0.05841370332
5925	0.0584060009
5926	0.05840129928
5927	0.05839494694
5928	0.05839389755
5929	0.05838950367
5930	0.05838822602
5931	0.0583815
5932	0.05837396048
5933	0.0583696297
5934	0.05836423101
5935	0.05835935677
5936	0.05835378855
5937	0.05835164467
5938	0.05834612114
5939	0.05833879936
5940	0.05833111869
5941	0.05832458728
5942	0.05832016963
5943	0.05831190809
5944	0.05830701653
5945	0.05830085834
5946	0.05829558215
5947	0.05828819747
5948	0.0582821576
5949	0.05827519233
5950	0.05826848482
5951	0.05826163216
5952	0.05825606221
5953	0.05824891109
5954	0.05824568868
5955	0.05824083271
5956	0.05823515231
5957	0.05823079479
5958	0.05822668427
5959	0.05822202215
5960	0.05821741425
5961	0.058210937
5962	0.05820580595
5963	0.05820118171
5964	0.05819514685
5965	0.05818741065
5966	0.05818158333
5967	0.05817539448
5968	0.0581720215
5969	0.05816196637
5970	0.05815796385
5971	0.05815520744
5972	0.05814936744
5973	0.05814208571
5974	0.05813709033
5975	0.05813064706
5976	0.05812722227
5977	0.05812137503
5978	0.05811584318
5979	0.05810886253
5980	0.05810350274
5981	0.05809807672
5982	0.0580912395
5983	0.05808498471
5984	0.05807820596
5985	0.05806993025
5986	0.05806668558
5987	0.05806135616
5988	0.05805693306
5989	0.05805395809
5990	0.05805292027
5991	0.05804762341
5992	0.0580427567
5993	0.05803715678
5994	0.0580316148
5995	0.05802545497
5996	0.05802067077
5997	0.0580157096
5998	0.05800973228
5999	0.05800160471
